frame,L,R,A,h36_event_type,h12_n_air,h12_n_l,h12_n_r,h12_n_total,h12_pattern,h12_confidence,h36_l_le_h12_l,h36_r_le_h12_r,agree,h39v2_pattern
835,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False,SINGLE_BALL
836,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False,SINGLE_BALL
837,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False,SINGLE_BALL
838,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False,SINGLE_BALL
839,0,1,2,CATCH,2,0,1,2,TWO_BALL_ONE_HAND,0.675,True,True,True,TWO_BALL_ONE_HAND
840,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
841,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
842,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
843,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
844,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
845,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
846,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
847,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
848,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
849,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
850,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
851,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
852,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
853,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
854,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False,SINGLE_BALL
855,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.972,True,False,False,TWO_BALL
856,0,1,2,HOLD,3,0,1,3,FOUNTAIN_3+,0.84,True,True,True,FOUNTAIN_3+
857,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.76,True,False,False,TWO_BALL
858,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.76,True,False,False,TWO_BALL
859,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.76,True,False,False,TWO_BALL
860,0,0,3,THROW,3,0,1,3,FOUNTAIN_3+,0.642,True,True,True,FOUNTAIN_3+
861,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True,FOUNTAIN_3+
862,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True,FOUNTAIN_3+
863,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True,FOUNTAIN_3+
864,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True,FOUNTAIN_3+
865,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True,FOUNTAIN_3+
866,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True,FOUNTAIN_3+
867,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True,FOUNTAIN_3+
868,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True,FOUNTAIN_3+
869,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True,FOUNTAIN_3+
870,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True,FOUNTAIN_3+
871,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True,FOUNTAIN_3+
872,0,0,3,AMBIG_H26_RECLASSIFIED_HAND_TRANSITION,3,0,0,3,MIXED_3+,0.642,True,True,True,MIXED_3+
873,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True,TWO_BALL
874,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True,TWO_BALL
875,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True,TWO_BALL
876,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True,TWO_BALL
877,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True,TWO_BALL
878,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True,TWO_BALL
879,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True,TWO_BALL
880,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True,TWO_BALL
881,0,0,3,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,True,True,SINGLE_BALL
882,0,0,3,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,True,True,SINGLE_BALL
883,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.491,True,True,True,TWO_BALL
884,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.491,True,True,True,TWO_BALL
885,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.521,True,True,True,MIXED_3+
886,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.493,True,True,True,TWO_BALL
887,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.493,True,True,True,TWO_BALL
888,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.493,True,True,True,TWO_BALL
889,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.493,True,True,True,TWO_BALL
890,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
891,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
892,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
893,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
894,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
895,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
896,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
897,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
898,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
899,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
900,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
901,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
902,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
903,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
904,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
905,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
906,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
907,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
908,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
909,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
910,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
911,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
912,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
913,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
914,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
915,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
916,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
917,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
918,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
919,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
920,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
921,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
922,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
923,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
924,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
925,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
926,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
927,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
928,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
929,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
930,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
931,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
932,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
933,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
934,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
935,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
936,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
937,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.774,True,True,True,TWO_BALL
938,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.774,True,True,True,TWO_BALL
939,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.774,True,True,True,TWO_BALL
940,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.774,True,True,True,TWO_BALL
941,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.774,True,True,True,TWO_BALL
942,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.774,True,True,True,TWO_BALL
943,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.774,True,True,True,TWO_BALL
944,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
945,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True,MIXED_3+
946,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.493,True,True,True,TWO_BALL
947,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.493,True,True,True,TWO_BALL
948,0,1,2,CATCH,2,0,1,2,TWO_BALL_ONE_HAND,0.493,True,True,True,TWO_BALL_ONE_HAND
949,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False,SINGLE_BALL
950,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False,SINGLE_BALL
951,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False,SINGLE_BALL
952,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False,SINGLE_BALL
953,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False,SINGLE_BALL
954,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False,SINGLE_BALL
955,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False,SINGLE_BALL
956,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.703,True,False,False,TWO_BALL
957,0,0,3,THROW,3,0,1,3,MIXED_3+,0.662,True,True,True,MIXED_3+
958,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.662,True,True,True,MIXED_3+
959,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.662,True,True,True,MIXED_3+
960,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.662,True,True,True,MIXED_3+
961,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.662,True,True,True,MIXED_3+
962,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.662,True,True,True,MIXED_3+
963,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.662,True,True,True,MIXED_3+
964,0,1,2,CATCH,3,0,1,3,MIXED_3+,0.662,True,True,True,MIXED_3+
965,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.79,True,False,False,TWO_BALL
966,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,1.0,True,False,False,SINGLE_BALL
967,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,1.0,True,False,False,SINGLE_BALL
968,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.662,True,False,False,TWO_BALL
969,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.662,True,False,False,TWO_BALL
970,0,0,3,THROW,3,0,1,3,FOUNTAIN_3+,0.576,True,True,True,FOUNTAIN_3+
971,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True,TWO_BALL
972,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True,TWO_BALL
973,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True,TWO_BALL
974,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True,TWO_BALL
975,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True,TWO_BALL
976,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True,TWO_BALL
977,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
978,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
979,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
980,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
981,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
982,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
983,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
984,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
985,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
986,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
987,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
988,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
989,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
990,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
991,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
992,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
993,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
994,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
995,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
996,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
997,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
998,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
999,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
1000,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
1001,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
1002,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
1003,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
1004,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
1005,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
1006,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
1007,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
1008,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
1009,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
1010,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
1011,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True,FOUNTAIN_REJECTED
1012,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True,TWO_BALL
1013,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True,TWO_BALL
1014,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True,TWO_BALL
1015,0,1,2,CATCH,2,0,1,2,TWO_BALL_ONE_HAND,0.364,True,True,True,TWO_BALL_ONE_HAND
1016,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.324,True,False,False,SINGLE_BALL
1017,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.324,True,False,False,SINGLE_BALL
1018,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.324,True,False,False,SINGLE_BALL
1019,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.324,True,False,False,SINGLE_BALL
1020,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.324,True,False,False,SINGLE_BALL
1029,0,0,3,THROW,3,0,1,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1030,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1031,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1032,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1033,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1034,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1035,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1036,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1037,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1038,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1039,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1040,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1041,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1042,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1043,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1044,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1045,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1046,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1047,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1048,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1049,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1050,0,1,2,CATCH,3,1,1,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
1051,0,1,2,HOLD,1,0,1,2,TWO_BALL_ONE_HAND,0.533,True,True,True,TWO_BALL_ONE_HAND
1052,0,1,2,HOLD,1,0,1,2,TWO_BALL_ONE_HAND,0.533,True,True,True,TWO_BALL_ONE_HAND
1053,0,1,2,HOLD,1,0,1,2,TWO_BALL_ONE_HAND,0.533,True,True,True,TWO_BALL_ONE_HAND
1054,0,0,3,THROW,2,0,1,2,TWO_BALL_ONE_HAND,0.533,True,True,True,TWO_BALL_ONE_HAND
1055,1,0,2,HOLD,2,0,0,2,TWO_BALL,0.533,False,True,False,TWO_BALL
1056,0,0,3,THROW,3,1,0,3,FOUNTAIN_3+,0.463,True,True,True,FOUNTAIN_3+
