frame,L,R,A,h36_event_type,h12_n_air,h12_n_l,h12_n_r,h12_n_total,h12_pattern,h12_confidence,h36_l_le_h12_l,h36_r_le_h12_r,agree
1046,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1047,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1048,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1049,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1050,0,1,2,CATCH,3,1,1,3,FOUNTAIN_3+,0.463,True,True,True
1051,0,1,2,HOLD,1,0,1,2,TWO_BALL_ONE_HAND,0.533,True,True,True
1052,0,1,2,HOLD,1,0,1,2,TWO_BALL_ONE_HAND,0.533,True,True,True
1053,0,1,2,HOLD,1,0,1,2,TWO_BALL_ONE_HAND,0.533,True,True,True
1054,0,0,3,THROW,2,0,1,2,TWO_BALL_ONE_HAND,0.533,True,True,True
1055,1,0,2,HOLD,2,0,0,2,TWO_BALL,0.533,False,True,False
1056,0,0,3,THROW,3,1,0,3,FOUNTAIN_3+,0.463,True,True,True
