frame,n_in_air,n_in_hand_left,n_in_hand_right,n_total,avg_quality,pattern,confidence,n_window_events,n_recent_events,same_hand_run,alternation_score,catch_rate_hz
551,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
552,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
553,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
554,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
555,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
556,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
557,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
558,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
559,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
560,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
561,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
562,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
563,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
564,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
565,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
566,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
567,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
568,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
569,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
570,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
571,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
572,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
573,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
574,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
575,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
576,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
577,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
578,6,0,0,6,0.521,MIXED_3+_UNCONFIRMED,0.261,2,0,1,0.0,0.0
579,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
580,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
581,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
582,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
583,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
584,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
585,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
586,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
587,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
588,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
589,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
590,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
591,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
592,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
593,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
594,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
595,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
596,4,0,0,4,0.536,MIXED_3+_UNCONFIRMED,0.268,2,0,1,0.0,0.0
597,4,0,0,4,0.536,MIXED_3+_UNCONFIRMED,0.268,2,0,1,0.0,0.0
598,4,0,0,4,0.536,MIXED_3+_UNCONFIRMED,0.268,2,0,1,0.0,0.0
599,4,0,0,4,0.536,MIXED_3+_UNCONFIRMED,0.268,2,0,1,0.0,0.0
600,4,0,0,4,0.536,MIXED_3+_UNCONFIRMED,0.268,2,0,1,0.0,0.0
601,4,0,0,4,0.536,MIXED_3+_UNCONFIRMED,0.268,2,0,1,0.0,0.0
602,4,0,0,4,0.536,MIXED_3+_UNCONFIRMED,0.268,2,0,1,0.0,0.0
603,4,0,0,4,0.536,MIXED_3+_UNCONFIRMED,0.268,2,0,1,0.0,0.0
604,4,0,0,4,0.536,MIXED_3+_UNCONFIRMED,0.268,2,0,1,0.0,0.0
605,4,0,0,4,0.536,MIXED_3+_UNCONFIRMED,0.268,2,0,1,0.0,0.0
606,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
607,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
608,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
609,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
610,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
611,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
612,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
613,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
614,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
615,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
616,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
617,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
618,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
619,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
620,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
621,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
622,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
623,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
624,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
625,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
626,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
627,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
628,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
629,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
630,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
631,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
632,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
633,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
634,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
635,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
636,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
637,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
638,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
639,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
640,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
641,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
642,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
643,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
644,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
645,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
646,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
647,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
648,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
649,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
650,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
651,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
652,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
653,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
654,3,0,0,3,0.549,MIXED_3+_UNCONFIRMED,0.275,2,0,1,0.0,0.0
655,3,0,0,3,0.549,MIXED_3+_UNCONFIRMED,0.275,2,0,1,0.0,0.0
656,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
657,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
658,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
659,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
660,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
661,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
662,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
663,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
664,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
665,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
666,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
667,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
668,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
669,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
670,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
671,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
672,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
673,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
674,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
675,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
676,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
677,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
678,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
679,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
680,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
681,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
682,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
683,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
684,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
685,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
686,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
687,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
688,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
689,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
690,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
691,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
692,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
693,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
694,4,0,0,4,0.566,MIXED_3+_UNCONFIRMED,0.283,2,0,1,0.0,0.0
695,4,0,0,4,0.566,MIXED_3+_UNCONFIRMED,0.283,2,0,1,0.0,0.0
696,4,0,0,4,0.566,MIXED_3+_UNCONFIRMED,0.283,2,0,1,0.0,0.0
697,4,0,0,4,0.566,MIXED_3+_UNCONFIRMED,0.283,2,0,1,0.0,0.0
698,4,0,0,4,0.566,MIXED_3+_UNCONFIRMED,0.283,2,0,1,0.0,0.0
699,4,0,0,4,0.566,MIXED_3+_UNCONFIRMED,0.283,2,0,1,0.0,0.0
700,4,0,0,4,0.566,MIXED_3+_UNCONFIRMED,0.283,2,0,1,0.0,0.0
701,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
702,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
703,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
704,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
705,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
706,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
707,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
708,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
709,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
710,4,0,0,4,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
711,4,0,0,4,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
712,4,0,0,4,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
713,4,0,0,4,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
714,4,0,0,4,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
715,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
716,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
717,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
718,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
719,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
720,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
721,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
722,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
723,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
724,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
725,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
726,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
727,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
728,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
729,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
730,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
731,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
732,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
733,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
734,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
735,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
736,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
737,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
738,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
739,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
740,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
741,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
742,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
743,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
744,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
745,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
746,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
747,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
748,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
749,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
750,4,0,0,4,0.563,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
751,4,0,0,4,0.563,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
752,4,0,0,4,0.563,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
753,4,0,0,4,0.563,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
754,4,0,0,4,0.563,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
755,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
756,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
757,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
758,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
759,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
760,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
761,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
762,4,0,0,4,0.566,MIXED_3+_UNCONFIRMED,0.283,2,0,1,0.0,0.0
763,4,0,0,4,0.566,MIXED_3+_UNCONFIRMED,0.283,2,0,1,0.0,0.0
764,4,0,0,4,0.566,MIXED_3+_UNCONFIRMED,0.283,2,0,1,0.0,0.0
765,4,0,0,4,0.566,MIXED_3+_UNCONFIRMED,0.283,2,0,1,0.0,0.0
766,4,0,0,4,0.566,MIXED_3+_UNCONFIRMED,0.283,2,0,1,0.0,0.0
767,4,0,0,4,0.566,MIXED_3+_UNCONFIRMED,0.283,2,0,1,0.0,0.0
768,4,0,0,4,0.566,MIXED_3+_UNCONFIRMED,0.283,2,0,1,0.0,0.0
769,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
770,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
771,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
772,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
773,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
774,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
775,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
776,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
777,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
778,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
779,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
780,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
781,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
782,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
783,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
784,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
785,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
786,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
787,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
788,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
789,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
790,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
791,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
792,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
793,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
794,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
795,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
796,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
797,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
798,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
799,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
800,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
801,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
802,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
803,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
804,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
805,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
806,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
807,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
808,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
809,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
810,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
811,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
812,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
813,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
814,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
815,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
816,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
817,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
818,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
819,4,0,0,4,0.563,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
820,4,0,0,4,0.563,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
821,4,0,0,4,0.563,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
822,4,0,0,4,0.563,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
823,4,0,0,4,0.563,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
824,4,0,0,4,0.563,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
825,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
826,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
827,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
828,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
