pattern_v6b,confidence_v6b,source,frame,v2_pattern,v2_confidence,v5_pattern,v5_confidence,smoothed_dirs,n_total
FOUNTAIN_3+,0.7,agree,748,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,749,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
MIXED_3+,0.64,agree,750,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.64,agree,751,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.64,agree,752,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.64,agree,753,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.64,agree,754,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.64,agree,755,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.64,agree,756,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.64,agree,757,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.64,agree,758,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.64,agree,759,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.64,agree,760,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.64,agree,761,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.64,agree,762,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.64,agree,763,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.64,agree,764,MIXED_3+,0.64,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.594,agree,765,MIXED_3+,0.594,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.594,agree,766,MIXED_3+,0.594,MIXED_3+_UNCONFIRMED,0.3,0,4
TWO_BALL,0.544,agree,767,TWO_BALL,0.589,TWO_BALL,0.5,1,2
TWO_BALL,0.544,agree,768,TWO_BALL,0.589,TWO_BALL,0.5,1,2
TWO_BALL,0.544,agree,769,TWO_BALL,0.589,TWO_BALL,0.5,1,2
TWO_BALL,0.544,agree,770,TWO_BALL,0.589,TWO_BALL,0.5,1,2
TWO_BALL,0.544,agree,771,TWO_BALL,0.589,TWO_BALL,0.5,1,2
TWO_BALL,0.544,agree,772,TWO_BALL,0.589,TWO_BALL,0.5,1,2
TWO_BALL,0.544,agree,773,TWO_BALL,0.589,TWO_BALL,0.5,1,2
TWO_BALL,0.544,agree,774,TWO_BALL,0.589,TWO_BALL,0.5,1,2
FOUNTAIN_3+,0.7,agree,775,MIXED_3+,0.544,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,776,MIXED_3+,0.544,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,777,MIXED_3+,0.544,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,778,MIXED_3+,0.544,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,779,MIXED_3+,0.544,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,780,MIXED_3+,0.544,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
SINGLE_BALL,0.625,agree,781,SINGLE_BALL,0.75,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.625,agree,782,SINGLE_BALL,0.75,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.625,agree,783,SINGLE_BALL,0.75,SINGLE_BALL,0.5,2,1
SINGLE_BALL,0.625,agree,784,SINGLE_BALL,0.75,SINGLE_BALL,0.5,2,1
SINGLE_BALL,0.625,agree,785,SINGLE_BALL,0.75,SINGLE_BALL,0.5,2,1
SINGLE_BALL,0.625,agree,786,SINGLE_BALL,0.75,SINGLE_BALL,0.5,2,1
SINGLE_BALL,0.625,agree,787,SINGLE_BALL,0.75,SINGLE_BALL,0.5,2,1
SINGLE_BALL,0.625,agree,788,SINGLE_BALL,0.75,SINGLE_BALL,0.5,2,1
SINGLE_BALL,0.625,agree,789,SINGLE_BALL,0.75,SINGLE_BALL,0.5,2,1
SINGLE_BALL,0.625,agree,790,SINGLE_BALL,0.75,SINGLE_BALL,0.5,2,1
TWO_BALL,0.559,agree,791,TWO_BALL,0.618,TWO_BALL,0.5,2,2
TWO_BALL,0.559,agree,792,TWO_BALL,0.618,TWO_BALL,0.5,2,2
TWO_BALL,0.559,agree,793,TWO_BALL,0.618,TWO_BALL,0.5,1,2
TWO_BALL,0.559,agree,794,TWO_BALL,0.618,TWO_BALL,0.5,1,2
TWO_BALL,0.559,agree,795,TWO_BALL,0.618,TWO_BALL,0.5,1,2
TWO_BALL,0.559,agree,796,TWO_BALL,0.618,TWO_BALL,0.5,1,2
FOUNTAIN_3+,0.7,agree,797,FOUNTAIN_3+,0.563,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
CASCADE_3+,0.7,v5_conf_wins_cascade,798,FOUNTAIN_3+,0.563,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,v5_conf_wins_cascade,799,FOUNTAIN_3+,0.563,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,v5_conf_wins_cascade,800,FOUNTAIN_3+,0.563,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,v5_conf_wins_cascade,801,FOUNTAIN_3+,0.563,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,v5_conf_wins_cascade,802,FOUNTAIN_3+,0.563,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,v5_conf_wins_cascade,803,FOUNTAIN_3+,0.563,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,v5_conf_wins_cascade,804,FOUNTAIN_3+,0.563,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
FOUNTAIN_3+,0.7,agree,805,FOUNTAIN_3+,0.563,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.485,agree,806,TWO_BALL,0.47,TWO_BALL,0.5,1,2
TWO_BALL,0.485,agree,807,TWO_BALL,0.47,TWO_BALL,0.5,1,2
TWO_BALL,0.485,agree,808,TWO_BALL,0.47,TWO_BALL,0.5,1,2
TWO_BALL,0.485,agree,809,TWO_BALL,0.47,TWO_BALL,0.5,1,2
TWO_BALL,0.485,agree,810,TWO_BALL,0.47,TWO_BALL,0.5,1,2
FOUNTAIN_3+,0.7,agree,811,FOUNTAIN_3+,0.563,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.485,agree,812,TWO_BALL,0.47,TWO_BALL,0.5,1,2
TWO_BALL,0.485,agree,813,TWO_BALL,0.47,TWO_BALL,0.5,1,2
FOUNTAIN_3+,0.7,agree,814,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,815,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,816,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,817,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,818,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,819,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,820,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,821,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,822,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,823,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,824,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,825,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,826,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,827,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,828,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,829,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.4,v5_wins_low_n,830,TWO_BALL_ONE_HAND,0.47,TWO_BALL,0.5,1,2
SINGLE_BALL,0.493,agree,831,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.493,agree,832,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.493,agree,833,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.493,agree,834,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.493,agree,835,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.493,agree,836,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.493,agree,837,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.493,agree,838,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
TWO_BALL,0.4,v5_wins_low_n,839,TWO_BALL_ONE_HAND,0.458,TWO_BALL,0.5,1,2
SINGLE_BALL,0.465,agree,840,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.465,agree,841,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.465,agree,842,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.465,agree,843,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.465,agree,844,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.465,agree,845,SINGLE_BALL,0.429,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.465,agree,846,SINGLE_BALL,0.429,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.465,agree,847,SINGLE_BALL,0.429,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.465,agree,848,SINGLE_BALL,0.429,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.465,agree,849,SINGLE_BALL,0.429,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.465,agree,850,SINGLE_BALL,0.429,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.465,agree,851,SINGLE_BALL,0.429,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.465,agree,852,SINGLE_BALL,0.429,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.465,agree,853,SINGLE_BALL,0.429,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.465,agree,854,SINGLE_BALL,0.429,SINGLE_BALL,0.5,0,1
TWO_BALL,0.465,agree,855,TWO_BALL,0.429,TWO_BALL,0.5,0,2
FOUNTAIN_3+,0.437,agree,856,FOUNTAIN_3+,0.437,MIXED_3+_UNCONFIRMED,0.3,0,3
TWO_BALL,0.471,agree,857,TWO_BALL,0.441,TWO_BALL,0.5,0,2
TWO_BALL,0.471,agree,858,TWO_BALL,0.441,TWO_BALL,0.5,0,2
TWO_BALL,0.471,agree,859,TWO_BALL,0.441,TWO_BALL,0.5,0,2
FOUNTAIN_3+,0.456,agree,860,FOUNTAIN_3+,0.456,MIXED_3+_UNCONFIRMED,0.3,0,3
FOUNTAIN_3+,0.456,agree,861,FOUNTAIN_3+,0.456,MIXED_3+_UNCONFIRMED,0.3,0,3
FOUNTAIN_3+,0.7,agree,862,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,863,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,864,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,865,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,866,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,867,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,868,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,869,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,870,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,871,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,872,FOUNTAIN_3+,0.456,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.479,agree,873,TWO_BALL,0.458,TWO_BALL,0.5,1,2
TWO_BALL,0.479,agree,874,TWO_BALL,0.458,TWO_BALL,0.5,1,2
TWO_BALL,0.479,agree,875,TWO_BALL,0.458,TWO_BALL,0.5,1,2
TWO_BALL,0.479,agree,876,TWO_BALL,0.458,TWO_BALL,0.5,1,2
TWO_BALL,0.479,agree,877,TWO_BALL,0.458,TWO_BALL,0.5,1,2
TWO_BALL,0.479,agree,878,TWO_BALL,0.458,TWO_BALL,0.5,1,2
TWO_BALL,0.479,agree,879,TWO_BALL,0.458,TWO_BALL,0.5,1,2
TWO_BALL,0.479,agree,880,TWO_BALL,0.458,TWO_BALL,0.5,1,2
SINGLE_BALL,0.493,agree,881,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.493,agree,882,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
TWO_BALL,0.479,agree,883,TWO_BALL,0.458,TWO_BALL,0.5,1,2
TWO_BALL,0.479,agree,884,TWO_BALL,0.458,TWO_BALL,0.5,2,2
MIXED_3+_ENSEMBLE,0.66,ensemble_disagree_close_conf,885,FOUNTAIN_3+,0.62,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
TWO_BALL,0.607,agree,886,TWO_BALL,0.715,TWO_BALL,0.5,2,2
TWO_BALL,0.607,agree,887,TWO_BALL,0.715,TWO_BALL,0.5,2,2
TWO_BALL,0.607,agree,888,TWO_BALL,0.715,TWO_BALL,0.5,2,2
TWO_BALL,0.607,agree,889,TWO_BALL,0.715,TWO_BALL,0.5,2,2
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,890,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,891,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,892,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,893,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,894,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,895,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,896,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,897,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
FOUNTAIN_3+,0.7,agree,898,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,899,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,900,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,901,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,902,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,903,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,904,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,905,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,906,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,907,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,908,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,909,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,910,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,911,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,912,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,913,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,914,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,915,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,916,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,917,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,918,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,919,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,920,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,921,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,922,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,923,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,924,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,925,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,926,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,927,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,928,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,929,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,930,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
MIXED_3+_ENSEMBLE,0.664,ensemble_disagree_close_conf,931,FOUNTAIN_3+,0.628,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
FOUNTAIN_3+,0.7,agree,932,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,933,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,934,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,935,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,936,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.599,agree,937,TWO_BALL,0.699,TWO_BALL,0.5,1,2
TWO_BALL,0.599,agree,938,TWO_BALL,0.699,TWO_BALL,0.5,1,2
TWO_BALL,0.599,agree,939,TWO_BALL,0.699,TWO_BALL,0.5,1,2
TWO_BALL,0.599,agree,940,TWO_BALL,0.699,TWO_BALL,0.5,1,2
TWO_BALL,0.599,agree,941,TWO_BALL,0.699,TWO_BALL,0.5,1,2
TWO_BALL,0.599,agree,942,TWO_BALL,0.699,TWO_BALL,0.5,1,2
TWO_BALL,0.599,agree,943,TWO_BALL,0.699,TWO_BALL,0.5,1,2
FOUNTAIN_3+,0.7,agree,944,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,945,FOUNTAIN_3+,0.628,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.607,agree,946,TWO_BALL,0.715,TWO_BALL,0.5,1,2
TWO_BALL,0.607,agree,947,TWO_BALL,0.715,TWO_BALL,0.5,1,2
TWO_BALL,0.607,agree,948,TWO_BALL,0.715,TWO_BALL,0.5,1,2
SINGLE_BALL,0.493,agree,949,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.493,agree,950,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.493,agree,951,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.493,agree,952,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.493,agree,953,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.493,agree,954,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.493,agree,955,SINGLE_BALL,0.487,SINGLE_BALL,0.5,1,1
TWO_BALL,0.479,agree,956,TWO_BALL,0.458,TWO_BALL,0.5,1,2
FOUNTAIN_3+,0.7,agree,957,FOUNTAIN_3+,0.62,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,958,FOUNTAIN_3+,0.62,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,959,FOUNTAIN_3+,0.62,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,960,FOUNTAIN_3+,0.62,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,961,FOUNTAIN_3+,0.62,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,962,FOUNTAIN_3+,0.62,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,963,FOUNTAIN_3+,0.62,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,964,FOUNTAIN_3+,0.62,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.593,agree,965,TWO_BALL,0.686,TWO_BALL,0.5,1,2
SINGLE_BALL,0.465,agree,966,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.465,agree,967,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
TWO_BALL,0.446,agree,968,TWO_BALL,0.391,TWO_BALL,0.5,1,2
TWO_BALL,0.446,agree,969,TWO_BALL,0.391,TWO_BALL,0.5,1,2
FOUNTAIN_3+,0.7,agree,970,FOUNTAIN_3+,0.423,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.46,agree,971,TWO_BALL,0.42,TWO_BALL,0.5,1,2
TWO_BALL,0.46,agree,972,TWO_BALL,0.42,TWO_BALL,0.5,1,2
TWO_BALL,0.46,agree,973,TWO_BALL,0.42,TWO_BALL,0.5,1,2
TWO_BALL,0.46,agree,974,TWO_BALL,0.42,TWO_BALL,0.5,1,2
TWO_BALL,0.46,agree,975,TWO_BALL,0.42,TWO_BALL,0.5,1,2
