frame,n_in_air,n_in_hand_left,n_in_hand_right,n_total,avg_quality,pattern,confidence,n_window_events,n_recent_events,same_hand_run,alternation_score,catch_rate_hz,time_span_K
972,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,22
973,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,22
974,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,22
975,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,22
976,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,22
977,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,4,3,0.0,3.75,22
978,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,4,3,0.0,3.75,22
979,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
980,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
981,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
982,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
983,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
984,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
985,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,4,3,0.0,3.75,22
986,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,4,3,0.0,3.75,22
987,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,4,3,0.0,3.75,22
988,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
989,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
990,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
991,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
992,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
993,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
994,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
995,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
996,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
997,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
998,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
999,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
1000,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,3,3,0.0,3.75,22
1001,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
1002,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
1003,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
1004,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
1005,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
1006,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
1007,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
1008,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
1009,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
1010,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
1011,3,0,0,3,0.565,FOUNTAIN_3+,0.565,4,2,3,0.0,3.75,22
1012,2,0,0,2,0.364,TWO_BALL,0.364,4,2,0,0.0,0.0,22
1013,2,0,0,2,0.364,TWO_BALL,0.364,4,2,0,0.0,0.0,22
1014,2,0,0,2,0.364,TWO_BALL,0.364,4,2,0,0.0,0.0,22
1015,2,0,1,2,0.364,TWO_BALL_ONE_HAND,0.364,4,2,0,0.0,0.0,58
1016,1,0,0,1,0.324,SINGLE_BALL,0.324,4,2,0,0.0,0.0,58
1017,1,0,0,1,0.324,SINGLE_BALL,0.324,4,2,0,0.0,0.0,58
1018,1,0,0,1,0.324,SINGLE_BALL,0.324,4,2,0,0.0,0.0,58
1019,1,0,0,1,0.324,SINGLE_BALL,0.324,4,2,0,0.0,0.0,58
1020,1,0,0,1,0.324,SINGLE_BALL,0.324,4,4,0,0.0,0.0,58
1029,3,0,1,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1030,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1031,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1032,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1033,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1034,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1035,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1036,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1037,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1038,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1039,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1040,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1041,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1042,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1043,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1044,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1045,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,6,3,0.0,1.18,65
1046,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,5,3,0.0,1.18,65
1047,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,5,3,0.0,1.18,65
1048,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,5,3,0.0,1.18,65
1049,3,0,0,3,0.463,FOUNTAIN_3+,0.463,4,5,3,0.0,1.18,65
1050,3,1,1,3,0.463,CASCADE_3+,0.463,4,5,1,0.667,2.57,35
1051,1,0,1,2,0.533,TWO_BALL_ONE_HAND,0.533,4,5,0,0.0,0.0,35
1052,1,0,1,2,0.533,TWO_BALL_ONE_HAND,0.533,4,5,0,0.0,0.0,35
1053,1,0,1,2,0.533,TWO_BALL_ONE_HAND,0.533,4,5,0,0.0,0.0,35
1054,2,0,1,2,0.533,TWO_BALL_ONE_HAND,0.533,4,5,0,0.0,0.0,25
1055,2,0,0,2,0.533,TWO_BALL,0.533,4,5,0,0.0,0.0,25
1056,3,1,0,3,0.463,MIXED_3+,0.463,4,5,1,0.667,0.0,6
1057,3,0,0,3,0.463,MIXED_3+,0.463,4,5,1,0.667,0.0,6
1058,3,0,0,3,0.463,MIXED_3+,0.463,4,5,1,0.667,0.0,6
1059,3,0,0,3,0.463,MIXED_3+,0.463,4,5,1,0.667,0.0,6
1060,3,0,0,3,0.463,MIXED_3+,0.463,4,4,1,0.667,0.0,6
1061,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,6
1062,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,6
1063,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,6
1064,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,6
1065,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,6
1066,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,6
1067,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,6
1068,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,6
1069,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,6
1070,3,0,0,3,0.576,MIXED_3+,0.576,4,4,1,0.667,0.0,6
1071,3,0,0,3,0.576,MIXED_3+,0.576,4,4,1,0.667,0.0,6
1072,3,0,0,3,0.576,MIXED_3+,0.576,4,4,1,0.667,0.0,6
1073,3,0,0,3,0.576,MIXED_3+,0.576,4,4,1,0.667,0.0,6
1074,3,0,0,3,0.576,MIXED_3+,0.576,4,4,1,0.667,0.0,6
1075,2,0,0,2,0.662,TWO_BALL,0.662,4,4,0,0.0,0.0,6
1076,2,0,0,2,0.662,TWO_BALL,0.662,4,4,0,0.0,0.0,6
1077,3,0,0,3,0.775,MIXED_3+,0.775,4,4,1,0.667,0.0,6
1078,1,0,0,1,0.324,SINGLE_BALL,0.324,4,4,0,0.0,0.0,6
