video,frame,time_seconds,tracker,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
identical_balls_trick_000_018.mp4,12,0.200200,botsort-reid,1,32,sports ball,0.184563,530.605,591.735,570.265,633.141,550.000,612.000,39.659,41.406
identical_balls_trick_000_018.mp4,12,0.200200,botsort-reid,19,32,sports ball,0.513071,687.474,184.334,732.873,229.944,710.000,207.000,45.400,45.610
identical_balls_trick_000_018.mp4,13,0.216883,botsort-reid,19,32,sports ball,0.699566,687.540,176.126,732.751,221.612,710.000,199.000,45.211,45.486
identical_balls_trick_000_018.mp4,14,0.233567,botsort-reid,19,32,sports ball,0.626435,687.301,169.732,732.433,215.720,710.000,193.000,45.132,45.988
identical_balls_trick_000_018.mp4,14,0.233567,botsort-reid,20,32,sports ball,0.701136,841.630,507.635,886.657,548.591,864.000,528.000,45.027,40.956
identical_balls_trick_000_018.mp4,15,0.250250,botsort-reid,19,32,sports ball,0.547052,686.735,165.251,731.602,211.653,709.000,188.000,44.866,46.402
identical_balls_trick_000_018.mp4,15,0.250250,botsort-reid,20,32,sports ball,0.657738,845.007,511.359,890.235,554.687,868.000,533.000,45.227,43.328
identical_balls_trick_000_018.mp4,15,0.250250,botsort-reid,21,32,sports ball,0.446738,534.888,613.180,577.472,657.083,556.000,635.000,42.584,43.902
identical_balls_trick_000_018.mp4,16,0.266933,botsort-reid,19,32,sports ball,0.425026,686.096,162.920,731.131,209.398,709.000,186.000,45.035,46.478
identical_balls_trick_000_018.mp4,16,0.266933,botsort-reid,20,32,sports ball,0.461105,848.240,513.095,891.529,555.229,870.000,534.000,43.289,42.134
