video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
identical_balls_trick_000_018.mp4,61,1.017683,32,sports ball,0.617790,688.476,247.725,733.346,291.931,710.911,269.828,44.870,44.206
identical_balls_trick_000_018.mp4,62,1.034367,32,sports ball,0.679461,686.516,240.694,731.589,285.298,709.053,262.996,45.074,44.604
identical_balls_trick_000_018.mp4,62,1.034367,32,sports ball,0.201942,823.648,472.230,868.340,516.750,845.994,494.490,44.692,44.520
identical_balls_trick_000_018.mp4,63,1.051050,32,sports ball,0.597561,684.826,235.897,730.622,281.381,707.724,258.639,45.796,45.485
identical_balls_trick_000_018.mp4,63,1.051050,32,sports ball,0.479153,838.232,486.864,882.120,529.429,860.176,508.146,43.888,42.565
identical_balls_trick_000_018.mp4,63,1.051050,32,sports ball,0.168127,501.806,585.033,542.354,629.095,522.080,607.064,40.548,44.062
identical_balls_trick_000_018.mp4,64,1.067733,32,sports ball,0.665706,506.885,599.088,548.428,643.391,527.656,621.240,41.544,44.304
identical_balls_trick_000_018.mp4,64,1.067733,32,sports ball,0.600804,848.737,498.051,891.214,540.616,869.975,519.334,42.476,42.565
identical_balls_trick_000_018.mp4,64,1.067733,32,sports ball,0.518087,683.819,233.659,729.328,278.695,706.573,256.177,45.509,45.036
identical_balls_trick_000_018.mp4,65,1.084417,32,sports ball,0.445026,681.818,232.858,727.507,277.762,704.662,255.310,45.689,44.904
identical_balls_trick_000_018.mp4,65,1.084417,32,sports ball,0.404204,513.344,608.499,555.270,652.967,534.307,630.733,41.926,44.468
identical_balls_trick_000_018.mp4,65,1.084417,32,sports ball,0.342904,854.863,505.701,896.208,550.651,875.535,528.176,41.345,44.949
identical_balls_trick_000_018.mp4,66,1.101100,32,sports ball,0.501049,681.083,233.664,725.852,278.749,703.467,256.206,44.769,45.085
identical_balls_trick_000_018.mp4,66,1.101100,32,sports ball,0.313736,519.249,610.295,563.647,655.835,541.448,633.065,44.398,45.540
identical_balls_trick_000_018.mp4,66,1.101100,32,sports ball,0.193787,855.533,509.373,896.222,553.448,875.878,531.410,40.688,44.075
identical_balls_trick_000_018.mp4,67,1.117783,32,sports ball,0.649342,680.415,236.057,724.656,281.621,702.535,258.839,44.241,45.564
identical_balls_trick_000_018.mp4,67,1.117783,32,sports ball,0.458305,525.301,607.831,568.112,652.524,546.707,630.177,42.812,44.693
identical_balls_trick_000_018.mp4,67,1.117783,32,sports ball,0.255995,851.342,506.315,894.407,548.389,872.875,527.352,43.065,42.074
identical_balls_trick_000_018.mp4,68,1.134467,32,sports ball,0.676155,679.973,240.724,723.964,285.948,701.968,263.336,43.991,45.224
identical_balls_trick_000_018.mp4,68,1.134467,32,sports ball,0.388648,529.834,598.194,573.885,642.507,551.860,620.351,44.051,44.313
identical_balls_trick_000_018.mp4,68,1.134467,32,sports ball,0.200849,844.263,498.934,888.960,542.987,866.612,520.960,44.697,44.054
identical_balls_trick_000_018.mp4,69,1.151150,32,sports ball,0.561732,678.264,247.488,723.117,292.151,700.690,269.820,44.853,44.663
identical_balls_trick_000_018.mp4,69,1.151150,32,sports ball,0.517311,833.338,490.336,881.098,532.878,857.218,511.607,47.761,42.542
identical_balls_trick_000_018.mp4,69,1.151150,32,sports ball,0.367370,534.426,584.086,578.402,627.320,556.414,605.703,43.976,43.234
identical_balls_trick_000_018.mp4,70,1.167833,32,sports ball,0.723356,677.021,255.518,721.321,300.165,699.171,277.841,44.300,44.648
identical_balls_trick_000_018.mp4,70,1.167833,32,sports ball,0.477995,823.467,480.228,868.024,523.117,845.745,501.672,44.556,42.889
identical_balls_trick_000_018.mp4,70,1.167833,32,sports ball,0.226043,539.214,565.568,583.067,607.571,561.141,586.569,43.853,42.003
identical_balls_trick_000_018.mp4,71,1.184517,32,sports ball,0.481470,676.014,265.639,719.504,309.138,697.759,287.389,43.490,43.500
identical_balls_trick_000_018.mp4,71,1.184517,32,sports ball,0.462104,540.661,543.379,585.189,586.681,562.925,565.030,44.528,43.302
