video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height,frame_local_instance_index,mask_area_px,mask_centroid_x,mask_centroid_y,mask_centroid_valid,polygon_points
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,6,0.100100,32,sports ball,0.372006,520.550,416.727,539.558,431.841,530.054,424.284,19.008,15.114,3,256,530.055,423.402,1,"521,417;521,418;521,419;521,420;521,421;521,422;521,423;521,424;521,425;521,426;521,427;522,428;523,429;524,430;525,430;526,430;527,430;528,430;529,430;530,430;531,430;532,430;533,430;534,430;535,430;536,430;537,430;538,430;539,429;539,428;539,427;539,426;539,425;539,424;539,423;539,422;539,421;539,420;538,419;538,418;538,417;537,417;536,417;535,417;534,417;533,417;532,417;531,417;530,417;529,417;528,417;527,417;526,417;525,417;524,417;523,417;522,417"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,6,0.100100,32,sports ball,0.371145,520.333,416.844,539.822,435.606,530.078,426.225,19.489,18.762,4,327,529.966,425.303,1,"521,417;521,418;521,419;521,420;521,421;521,422;521,423;521,424;521,425;521,426;521,427;521,428;521,429;521,430;522,431;523,432;523,433;523,434;524,434;525,434;526,434;527,434;528,434;529,434;530,434;531,434;532,434;533,434;534,434;535,434;536,434;537,434;538,433;538,432;538,431;539,430;539,429;539,428;539,427;539,426;539,425;539,424;539,423;539,422;539,421;539,420;538,419;538,418;538,417;537,417;536,417;535,417;534,417;533,417;532,417;531,417;530,417;529,417;528,417;527,417;526,417;525,417;524,417;522,417"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,6,0.100100,32,sports ball,0.298920,565.393,201.508,585.048,220.954,575.221,211.231,19.655,19.446,5,305,575.200,212.134,1,"567,204;567,205;567,206;567,207;567,208;567,209;567,210;567,211;567,212;567,213;567,214;567,215;567,216;567,217;567,218;567,219;568,220;569,221;570,221;571,221;572,221;573,221;574,221;575,221;576,221;577,221;578,221;579,221;580,220;581,219;582,218;583,217;584,217;584,216;584,215;584,214;584,213;584,212;584,211;584,210;584,209;584,208;584,207;584,206;583,205;583,204;582,204;581,204;580,204;579,204;578,204;577,204;576,204;575,204;574,204;573,204;572,204;571,204;570,204;569,204;568,204"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,6,0.100100,32,sports ball,0.286963,565.275,201.226,584.956,220.596,575.115,210.911,19.682,19.370,6,351,574.342,211.544,1,"566,203;565,204;565,205;565,206;565,207;565,208;565,209;565,210;565,211;565,212;565,213;565,214;565,215;565,216;565,217;566,218;567,219;568,220;569,221;570,221;571,221;572,221;573,221;574,221;575,221;576,221;577,221;578,221;579,221;580,220;581,219;582,218;583,217;584,216;584,215;584,214;584,213;584,212;584,211;584,210;584,209;584,208;584,207;584,206;584,205;583,204;582,203;581,203;580,203;579,203;578,203;577,203;576,203;575,203;574,203;573,203;572,203;571,203;570,203;569,203;568,203;567,203"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,7,0.116783,32,sports ball,0.628036,633.799,263.560,655.270,283.727,644.534,273.643,21.471,20.167,0,368,644.562,273.842,1,"635,265;635,266;635,267;635,268;635,269;635,270;635,271;635,272;635,273;635,274;635,275;635,276;635,277;635,278;635,279;635,280;636,280;637,281;638,281;639,282;640,283;641,284;642,284;643,284;644,284;645,284;646,284;647,284;648,284;649,284;650,283;651,282;651,281;652,280;653,279;654,278;655,277;655,276;655,275;655,274;655,273;655,272;655,271;655,270;655,269;654,268;653,267;652,266;651,265;650,265;649,265;648,265;647,265;646,265;645,265;644,265;643,265;642,265;641,265;640,265;639,265;638,265;637,265;636,265"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,7,0.116783,32,sports ball,0.356094,582.693,248.006,603.183,268.158,592.938,258.082,20.490,20.152,1,356,593.104,258.874,1,"586,250;585,251;584,252;584,253;584,254;584,255;584,256;584,257;584,258;584,259;584,260;584,261;584,262;584,263;584,264;584,265;585,266;586,267;587,268;587,269;588,269;589,269;590,269;591,269;592,269;593,269;594,269;595,269;596,269;597,268;598,267;599,266;600,265;601,264;602,263;603,262;603,261;603,260;603,259;603,258;603,257;603,256;603,255;603,254;603,253;602,252;602,251;601,250;600,250;599,250;598,250;597,250;596,250;595,250;594,250;593,250;592,250;591,250;590,250;589,250;588,250;587,250"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,7,0.116783,32,sports ball,0.209964,563.121,201.585,583.943,221.878,573.532,211.732,20.822,20.292,2,364,573.184,212.841,1,"564,204;564,205;564,206;564,207;564,208;564,209;564,210;564,211;564,212;564,213;564,214;564,215;564,216;564,217;564,218;564,219;565,220;566,220;567,221;567,222;567,223;568,223;569,223;570,223;571,223;572,223;573,223;574,223;575,223;576,223;577,222;578,221;579,221;580,220;581,219;582,218;583,217;583,216;583,215;583,214;583,213;583,212;583,211;583,210;583,209;583,208;583,207;582,206;582,205;582,204;581,204;580,204;579,204;578,204;577,204;576,204;575,204;574,204;573,204;572,204;571,204;570,204;569,204;565,204"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,8,0.133467,32,sports ball,0.639744,584.532,241.031,604.859,260.790,594.695,250.911,20.327,19.760,0,366,594.276,251.350,1,"587,242;586,243;585,244;585,245;585,246;585,247;585,248;585,249;585,250;585,251;585,252;585,253;585,254;585,255;585,256;585,257;585,258;586,258;587,259;588,260;589,261;590,261;591,261;592,261;593,261;594,261;595,261;596,261;597,261;598,261;599,261;600,260;601,260;602,259;603,258;604,257;604,256;604,255;604,254;604,253;604,252;604,251;604,250;604,249;604,248;604,247;603,246;603,245;602,244;601,243;600,242;599,242;598,242;597,242;596,242;595,242;594,242;593,242;592,242;591,242;590,242;589,242;588,242"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,8,0.133467,32,sports ball,0.509259,637.108,271.559,655.944,288.632,646.526,280.095,18.836,17.073,1,311,645.949,281.003,1,"639,273;638,274;637,274;637,275;637,276;637,277;637,278;637,279;637,280;637,281;637,282;637,283;637,284;637,285;637,286;637,287;638,288;639,289;640,289;641,289;642,289;643,289;644,289;645,289;646,289;647,289;648,289;649,289;650,289;651,289;652,289;653,289;654,288;655,287;655,286;655,285;655,284;655,283;655,282;655,281;655,280;655,279;655,278;655,277;655,276;655,275;654,274;653,274;652,273;651,273;650,273;649,273;648,273;647,273;646,273;645,273;644,273;643,273;642,273;641,273;640,273"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,8,0.133467,32,sports ball,0.441998,562.151,201.999,582.482,222.106,572.317,212.052,20.331,20.107,2,362,571.983,213.160,1,"564,204;563,205;563,206;563,207;563,208;563,209;563,210;563,211;563,212;563,213;563,214;563,215;563,216;563,217;563,218;563,219;563,220;564,221;565,222;566,223;567,223;568,223;569,223;570,223;571,223;572,223;573,223;574,223;575,223;576,223;577,222;578,221;579,220;580,219;581,218;582,217;582,216;582,215;582,214;582,213;582,212;582,211;582,210;582,209;582,208;581,207;580,206;579,205;578,204;577,204;576,204;575,204;574,204;573,204;572,204;571,204;570,204;569,204;568,204;567,204;566,204;565,204"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,8,0.133467,32,sports ball,0.404480,608.126,389.487,626.122,408.393,617.124,398.940,17.996,18.906,3,311,617.035,398.482,1,"610,390;609,391;609,392;609,393;609,394;609,395;609,396;609,397;609,398;609,399;609,400;609,401;609,402;609,403;609,404;609,405;609,406;610,407;611,407;612,408;613,408;614,408;615,408;616,408;617,408;618,408;619,408;620,408;621,407;622,406;623,405;624,404;624,403;625,402;626,401;626,400;626,399;626,398;626,397;626,396;626,395;626,394;626,393;626,392;625,391;624,390;623,390;622,390;621,390;620,390;619,390;618,390;617,390;616,390;615,390;614,390;613,390;612,390;611,390"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,8,0.133467,32,sports ball,0.295342,521.970,434.023,543.347,449.817,532.658,441.920,21.377,15.794,4,311,532.997,441.228,1,"523,434;523,435;523,436;523,437;523,438;523,439;523,440;523,441;523,442;523,443;523,444;523,445;524,446;525,446;526,447;527,448;528,449;529,449;530,449;531,449;532,449;533,449;534,449;535,449;536,449;537,449;538,449;539,449;540,449;541,448;542,447;543,446;543,445;543,444;543,443;543,442;543,441;543,440;543,439;543,438;543,437;542,436;541,435;540,434;539,434;538,434;537,434;536,434;535,434;534,434;533,434;532,434;531,434;530,434;529,434;528,434;527,434;526,434;525,434;524,434"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,9,0.150150,32,sports ball,0.561583,585.661,234.047,605.931,253.910,595.796,243.978,20.270,19.863,0,344,596.009,244.765,1,"588,236;587,237;587,238;587,239;587,240;587,241;587,242;587,243;587,244;587,245;587,246;587,247;587,248;587,249;587,250;587,251;588,252;589,253;590,254;591,254;592,254;593,254;594,254;595,254;596,254;597,254;598,254;599,254;600,253;601,253;602,253;603,252;604,251;605,250;606,249;606,248;606,247;606,246;606,245;606,244;606,243;606,242;606,241;606,240;605,240;604,239;603,238;603,237;602,236;601,236;600,236;599,236;598,236;597,236;596,236;595,236;594,236;593,236;592,236;591,236;590,236;589,236"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,9,0.150150,32,sports ball,0.337665,560.634,204.290,580.133,224.764,570.383,214.527,19.499,20.474,1,365,570.216,215.205,1,"562,206;561,207;561,208;561,209;561,210;561,211;561,212;561,213;561,214;561,215;561,216;561,217;561,218;561,219;561,220;561,221;562,222;563,223;564,224;565,225;566,225;567,225;568,225;569,225;570,225;571,225;572,225;573,225;574,225;575,225;576,224;577,223;578,222;579,221;580,221;580,220;580,219;580,218;580,217;580,216;580,215;580,214;580,213;580,212;580,211;580,210;579,209;578,208;577,207;576,206;575,206;574,206;573,206;572,206;571,206;570,206;569,206;568,206;567,206;566,206;565,206;564,206;563,206"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,9,0.150150,32,sports ball,0.189492,640.467,280.066,657.555,298.470,649.011,289.268,17.088,18.403,2,285,648.923,290.081,1,"641,282;641,283;641,284;641,285;641,286;641,287;641,288;641,289;641,290;641,291;641,292;641,293;641,294;641,295;641,296;641,297;641,298;642,298;643,298;644,298;645,298;646,298;647,298;648,298;649,298;650,298;651,298;652,298;653,298;654,298;655,298;656,297;656,296;657,295;658,294;658,293;658,292;658,291;658,290;658,289;658,288;657,287;656,286;656,285;656,284;655,283;655,282;654,282;653,282;652,282;651,282;650,282;649,282;648,282;647,282;646,282;645,282;644,282;643,282;642,282"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,9,0.150150,32,sports ball,0.170874,608.319,376.056,623.893,394.620,616.106,385.338,15.573,18.564,3,249,616.008,384.871,1,"610,377;609,378;609,379;609,380;609,381;609,382;609,383;609,384;609,385;609,386;609,387;609,388;609,389;609,390;609,391;609,392;610,392;611,393;612,393;613,393;614,393;615,393;616,393;617,393;618,393;619,393;620,393;621,392;622,392;623,392;623,391;623,390;623,389;623,388;623,387;623,386;623,385;623,384;623,383;623,382;623,381;623,380;623,379;623,378;623,377;622,377;621,377;620,377;619,377;618,377;617,377;616,377;615,377;614,377;613,377;612,377;611,377"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,10,0.166833,32,sports ball,0.791488,640.117,289.355,659.233,310.500,649.675,299.928,19.116,21.145,0,349,649.542,300.246,1,"642,291;641,292;641,293;641,294;641,295;641,296;641,297;641,298;641,299;641,300;641,301;641,302;641,303;641,304;641,305;641,306;641,307;641,308;642,309;643,309;644,310;645,310;646,310;647,310;648,310;649,310;650,310;651,310;652,310;653,310;654,310;655,309;655,308;656,307;657,306;658,306;659,305;659,304;659,303;659,302;659,301;659,300;659,299;659,298;659,297;659,296;659,295;658,294;657,293;656,292;656,291;655,291;654,291;653,291;652,291;651,291;650,291;649,291;648,291;647,291;646,291;645,291;644,291;643,291"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,10,0.166833,32,sports ball,0.779948,586.900,227.875,607.023,248.011,596.962,237.943,20.124,20.136,1,360,596.936,238.658,1,"591,229;590,230;589,231;588,232;588,233;588,234;588,235;588,236;588,237;588,238;588,239;588,240;588,241;588,242;588,243;588,244;588,245;589,246;590,247;591,248;592,249;593,249;594,249;595,249;596,249;597,249;598,249;599,249;600,249;601,248;602,247;603,246;604,245;605,244;606,243;607,242;607,241;607,240;607,239;607,238;607,237;607,236;607,235;607,234;606,233;605,233;604,232;603,231;603,230;603,229;602,229;601,229;600,229;599,229;598,229;597,229;596,229;595,229;594,229;593,229;592,229"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,10,0.166833,32,sports ball,0.722286,558.920,207.640,578.720,224.858,568.820,216.249,19.800,17.218,2,322,569.071,216.910,1,"560,209;560,210;560,211;560,212;560,213;560,214;560,215;560,216;560,217;560,218;560,219;560,220;560,221;560,222;560,223;560,224;561,225;562,225;563,225;564,225;565,225;566,225;567,225;568,225;569,225;570,225;571,225;572,225;573,225;574,225;575,225;576,224;577,223;578,222;579,221;579,220;579,219;579,218;579,217;579,216;579,215;579,214;579,213;578,212;578,211;577,210;576,209;575,209;574,209;573,209;572,209;571,209;570,209;569,209;568,209;567,209;566,209;565,209;564,209;563,209;562,209;561,209"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,10,0.166833,32,sports ball,0.275229,607.893,360.501,623.516,383.911,615.704,372.206,15.623,23.410,3,350,615.154,371.854,1,"608,361;608,362;608,363;608,364;608,365;608,366;608,367;608,368;608,369;608,370;608,371;608,372;608,373;608,374;608,375;608,376;608,377;608,378;608,379;608,380;608,381;608,382;608,383;609,383;610,383;611,383;612,383;613,383;614,383;615,383;616,383;617,383;618,383;619,383;620,382;621,381;622,380;622,379;622,378;623,377;623,376;623,375;623,374;623,373;623,372;623,371;623,370;623,369;623,368;623,367;623,366;623,365;623,364;622,363;621,362;620,361;619,361;618,361;617,361;616,361;615,361;614,361;613,361;609,361"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,10,0.166833,32,sports ball,0.183529,528.820,449.878,547.656,464.896,538.238,457.387,18.836,15.019,4,264,538.205,456.508,1,"529,450;529,451;529,452;529,453;529,454;529,455;529,456;529,457;529,458;529,459;529,460;529,461;530,461;531,461;532,461;533,462;534,463;535,464;536,464;537,464;538,464;539,464;540,464;541,464;542,464;543,464;544,464;545,463;546,462;547,461;547,460;547,459;547,458;547,457;547,456;547,455;547,454;547,453;547,452;547,451;547,450;546,450;545,450;544,450;543,450;542,450;541,450;540,450;539,450;538,450;537,450;536,450;535,450;534,450;533,450;532,450;531,450;530,450"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,11,0.183517,32,sports ball,0.782404,588.545,223.656,608.464,242.227,598.505,232.941,19.919,18.571,0,333,598.147,233.544,1,"591,225;590,226;589,227;589,228;589,229;589,230;589,231;589,232;589,233;589,234;589,235;589,236;589,237;589,238;589,239;590,240;591,240;592,241;593,242;594,243;595,243;596,243;597,243;598,243;599,243;600,243;601,243;602,243;603,242;604,241;605,240;606,239;607,238;608,237;608,236;608,235;608,234;608,233;608,232;608,231;608,230;608,229;607,228;606,227;605,226;604,225;603,225;602,225;601,225;600,225;599,225;598,225;597,225;596,225;595,225;594,225;593,225;592,225"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,11,0.183517,32,sports ball,0.770512,641.652,299.302,661.176,319.260,651.414,309.281,19.524,19.958,1,343,651.257,309.373,1,"643,300;643,301;643,302;643,303;643,304;643,305;643,306;643,307;643,308;643,309;643,310;643,311;643,312;643,313;643,314;643,315;643,316;643,317;644,318;645,319;646,319;647,319;648,319;649,319;650,319;651,319;652,319;653,319;654,319;655,319;656,319;657,318;658,318;659,317;659,316;660,315;660,314;660,313;660,312;660,311;660,310;660,309;660,308;660,307;660,306;660,305;660,304;660,303;659,302;658,301;657,300;656,300;655,300;654,300;653,300;652,300;651,300;650,300;649,300;648,300;647,300;646,300;645,300;644,300"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,11,0.183517,32,sports ball,0.696443,558.243,210.480,576.921,228.696,567.582,219.588,18.678,18.217,2,307,567.309,220.257,1,"559,212;559,213;559,214;559,215;559,216;559,217;559,218;559,219;559,220;559,221;559,222;559,223;559,224;559,225;559,226;559,227;560,228;561,228;562,228;563,229;564,229;565,229;566,229;567,229;568,229;569,229;570,229;571,229;572,229;573,228;574,228;575,227;575,226;576,225;576,224;576,223;576,222;576,221;576,220;576,219;576,218;576,217;576,216;575,215;575,214;575,213;575,212;574,212;573,212;572,212;571,212;570,212;569,212;568,212;567,212;566,212;565,212;564,212;563,212;562,212;561,212;560,212"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,11,0.183517,32,sports ball,0.662768,606.092,348.980,622.943,367.863,614.518,358.421,16.851,18.883,3,299,614.967,357.856,1,"610,349;609,350;608,351;607,352;607,353;607,354;607,355;607,356;607,357;607,358;607,359;607,360;607,361;607,362;607,363;608,364;608,365;608,366;609,367;610,367;611,367;612,367;613,367;614,367;615,367;616,367;617,367;618,367;619,367;620,366;621,365;622,364;623,363;623,362;623,361;623,360;623,359;623,358;623,357;623,356;623,355;623,354;623,353;623,352;623,351;622,350;621,349;620,349;619,349;618,349;617,349;616,349;615,349;614,349;613,349;612,349;611,349"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,12,0.200200,32,sports ball,0.803218,642.879,309.186,663.508,330.089,653.193,319.637,20.629,20.903,0,380,652.929,319.674,1,"644,310;644,311;644,312;644,313;644,314;644,315;644,316;644,317;644,318;644,319;644,320;644,321;644,322;644,323;644,324;644,325;644,326;644,327;645,328;646,329;647,330;648,330;649,330;650,330;651,330;652,330;653,330;654,330;655,330;656,330;657,329;658,329;659,328;660,327;661,326;662,326;662,325;663,324;663,323;663,322;663,321;663,320;663,319;663,318;663,317;663,316;663,315;662,314;661,313;660,312;660,311;659,310;658,310;657,310;656,310;655,310;654,310;653,310;652,310;651,310;650,310;649,310;648,310;645,310"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,12,0.200200,32,sports ball,0.772007,556.418,213.037,575.747,232.236,566.083,222.636,19.329,19.199,1,351,565.764,223.254,1,"559,214;558,215;557,216;557,217;557,218;557,219;557,220;557,221;557,222;557,223;557,224;557,225;557,226;557,227;557,228;557,229;557,230;558,231;559,232;560,233;561,233;562,233;563,233;564,233;565,233;566,233;567,233;568,233;569,233;570,233;571,232;572,232;572,231;573,230;574,229;575,228;575,227;575,226;575,225;575,224;575,223;575,222;575,221;575,220;575,219;575,218;575,217;574,216;573,215;572,214;571,214;570,214;569,214;568,214;567,214;566,214;565,214;564,214;563,214;562,214;561,214;560,214"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,12,0.200200,32,sports ball,0.757733,589.686,216.027,609.609,237.221,599.647,226.624,19.922,21.194,2,359,599.822,227.421,1,"592,218;592,219;591,220;591,221;591,222;591,223;591,224;591,225;591,226;591,227;591,228;591,229;591,230;591,231;591,232;591,233;591,234;591,235;592,236;593,237;594,237;595,237;596,237;597,237;598,237;599,237;600,237;601,237;602,237;603,237;604,237;605,236;606,236;606,235;607,234;608,233;609,232;610,232;610,231;610,230;610,229;610,228;610,227;610,226;610,225;610,224;609,223;608,222;608,221;607,220;606,219;605,218;604,218;603,218;602,218;601,218;600,218;599,218;598,218;597,218;596,218;595,218;594,218;593,218"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,12,0.200200,32,sports ball,0.525847,605.960,335.729,622.403,354.501,614.181,345.115,16.443,18.772,3,281,614.078,344.708,1,"607,336;607,337;607,338;607,339;607,340;607,341;607,342;607,343;607,344;607,345;607,346;607,347;607,348;607,349;607,350;607,351;607,352;608,353;608,354;609,354;610,354;611,354;612,354;613,354;614,354;615,354;616,354;617,354;618,353;619,352;620,351;621,350;622,349;622,348;622,347;622,346;622,345;622,344;622,343;622,342;622,341;622,340;622,339;621,338;620,337;619,336;618,336;617,336;616,336;615,336;614,336;613,336;612,336;611,336;610,336;609,336;608,336"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,12,0.200200,32,sports ball,0.206825,534.878,462.920,557.051,480.173,545.964,471.546,22.174,17.253,4,329,545.960,470.438,1,"536,463;536,464;536,465;536,466;536,467;536,468;536,469;536,470;536,471;536,472;536,473;536,474;537,475;538,476;539,477;539,478;540,479;541,479;542,479;543,479;544,479;545,479;546,479;547,479;548,479;549,479;550,479;551,479;552,478;553,477;554,476;555,475;556,474;556,473;556,472;556,471;556,470;556,469;556,468;556,467;556,466;556,465;556,464;556,463;555,463;554,463;553,463;552,463;551,463;550,463;549,463;548,463;547,463;546,463;545,463;544,463;543,463;542,463;541,463;540,463;539,463;538,463;537,463"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,13,0.216883,32,sports ball,0.803346,644.856,320.393,664.870,341.238,654.863,330.815,20.014,20.844,0,357,654.423,330.888,1,"647,322;646,323;645,323;645,324;645,325;645,326;645,327;645,328;645,329;645,330;645,331;645,332;645,333;645,334;645,335;645,336;645,337;646,338;647,338;648,339;649,340;650,340;651,340;652,340;653,340;654,340;655,340;656,340;657,340;658,340;659,340;660,340;661,340;662,339;663,338;664,337;664,336;664,335;664,334;664,333;664,332;664,331;664,330;664,329;664,328;664,327;664,326;664,325;663,324;662,323;661,323;660,322;659,322;658,322;657,322;656,322;655,322;654,322;653,322;652,322;651,322;650,322;649,322;648,322"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,13,0.216883,32,sports ball,0.745291,590.608,211.929,610.468,232.752,600.538,222.341,19.860,20.823,1,373,600.252,223.105,1,"595,213;594,214;593,215;592,216;591,217;591,218;591,219;591,220;591,221;591,222;591,223;591,224;591,225;591,226;591,227;591,228;591,229;592,230;592,231;593,232;594,232;595,233;596,233;597,233;598,233;599,233;600,233;601,233;602,233;603,233;604,233;605,233;606,233;607,232;608,231;608,230;608,229;609,228;610,228;610,227;610,226;610,225;610,224;610,223;610,222;610,221;610,220;610,219;609,218;608,217;608,216;607,215;606,214;606,213;605,213;604,213;603,213;602,213;601,213;600,213;599,213;598,213;597,213;596,213"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,13,0.216883,32,sports ball,0.706061,554.159,215.984,574.647,236.817,564.403,226.401,20.488,20.832,2,379,564.185,226.763,1,"557,217;556,218;556,219;555,220;555,221;555,222;555,223;555,224;555,225;555,226;555,227;555,228;555,229;555,230;555,231;555,232;555,233;556,234;557,235;557,236;558,236;559,237;560,237;561,237;562,237;563,237;564,237;565,237;566,237;567,237;568,237;569,237;570,237;570,236;570,235;571,234;572,233;573,232;574,232;574,231;574,230;574,229;574,228;574,227;574,226;574,225;574,224;574,223;574,222;574,221;573,221;572,220;571,219;571,218;571,217;570,217;569,217;568,217;567,217;566,217;565,217;564,217;563,217;558,217"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,13,0.216883,32,sports ball,0.210471,540.502,469.229,560.390,487.471,550.446,478.350,19.888,18.242,3,326,550.212,477.120,1,"541,469;541,470;541,471;541,472;541,473;541,474;541,475;541,476;541,477;541,478;541,479;541,480;541,481;541,482;542,482;543,483;543,484;544,485;545,486;546,486;547,486;548,486;549,486;550,486;551,486;552,486;553,486;554,486;555,486;556,485;557,484;558,483;559,482;560,481;560,480;560,479;560,478;560,477;560,476;560,475;560,474;560,473;560,472;559,471;558,470;557,470;556,470;555,469;554,469;553,469;552,469;551,469;550,469;549,469;548,469;547,469;546,469;545,469;544,469;543,469;542,469"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,13,0.216883,32,sports ball,0.206805,601.667,321.636,622.335,345.839,612.001,333.738,20.668,24.202,4,399,613.030,333.484,1,"603,323;603,324;603,325;603,326;603,327;603,328;603,329;603,330;603,331;603,332;603,333;603,334;604,335;604,336;605,337;606,338;607,339;608,340;608,341;608,342;609,343;610,344;611,344;612,344;613,345;614,346;615,346;616,346;617,346;618,346;619,346;620,345;621,344;622,343;622,342;622,341;622,340;622,339;622,338;622,337;622,336;622,335;622,334;622,333;622,332;622,331;622,330;622,329;621,328;620,327;619,326;619,325;619,324;619,323;618,323;617,323;616,323;615,323;614,323;613,323;612,323;611,323;610,323;604,323"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,14,0.233567,32,sports ball,0.816492,647.177,331.226,666.704,352.138,656.941,341.682,19.527,20.912,0,375,656.784,341.923,1,"648,332;648,333;648,334;648,335;648,336;648,337;648,338;648,339;648,340;648,341;648,342;648,343;648,344;648,345;648,346;648,347;648,348;648,349;648,350;649,351;650,351;651,351;652,352;653,352;654,352;655,352;656,352;657,352;658,352;659,352;660,352;661,351;662,351;663,350;664,350;665,349;666,348;667,347;667,346;667,345;667,344;667,343;667,342;667,341;667,340;667,339;666,338;666,337;665,336;664,335;663,334;662,333;661,332;660,332;659,332;658,332;657,332;656,332;655,332;654,332;653,332;652,332;651,332;649,332"
