video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height,frame_local_instance_index,mask_area_px,mask_centroid_x,mask_centroid_y,mask_centroid_valid,polygon_points
identical_balls_trick_000_018.mp4,13,0.216883,32,sports ball,0.358755,533.850,603.071,574.092,646.077,553.971,624.574,40.242,43.006,2,1458,553.276,622.199,1,"542,602;540,604;538,605;537,606;536,608;535,610;535,612;535,614;535,616;535,618;535,620;535,622;535,624;535,626;535,628;535,630;535,632;535,634;535,636;536,638;538,640;540,641;542,641;544,641;546,642;548,642;550,644;552,644;554,644;556,644;558,644;560,642;562,641;564,640;566,639;568,638;569,636;571,634;571,632;572,630;572,628;572,626;573,624;574,622;574,620;574,618;574,616;573,614;571,612;571,610;570,608;568,606;566,605;564,603;562,602;560,602;558,602;556,602;554,602;552,602;550,602;548,602;546,602;543,602"
identical_balls_trick_000_018.mp4,14,0.233567,32,sports ball,0.564068,687.030,170.932,732.022,216.058,709.526,193.495,44.992,45.126,0,1706,709.447,194.479,1,"698,173;696,175;694,177;692,179;690,181;688,183;688,185;688,187;688,189;688,191;688,193;688,195;688,197;688,199;688,201;688,203;688,205;690,207;691,209;692,211;694,212;696,213;698,214;700,216;702,216;704,217;706,217;708,217;710,217;712,217;714,217;716,217;718,216;720,215;722,213;724,212;726,210;727,208;729,206;730,204;731,202;731,200;732,198;732,196;732,194;732,192;732,190;732,188;731,186;731,184;729,182;727,180;726,178;724,177;722,175;720,173;718,173;716,173;714,173;712,173;710,173;708,173;706,173;699,173"
identical_balls_trick_000_018.mp4,14,0.233567,32,sports ball,0.495818,842.287,509.667,887.707,551.277,864.997,530.472,45.419,41.611,1,1275,866.119,527.595,1,"853,510;851,511;849,512;847,513;847,515;845,517;843,519;843,521;843,523;843,525;843,527;843,529;843,531;843,533;843,535;845,536;847,535;849,534;851,532;852,531;852,529;852,527;852,525;852,523;854,521;855,519;857,519;859,521;860,523;861,525;861,527;860,529;860,531;859,533;859,535;857,536;857,538;855,540;854,542;853,544;853,546;853,548;855,550;857,550;859,550;861,550;863,549;864,547;866,545;867,543;869,541;871,539;873,540;875,542;876,544;878,545;880,544;882,543;884,542;886,541;887,539;887,537;887,535;854,510"
identical_balls_trick_000_018.mp4,14,0.233567,32,sports ball,0.350017,535.243,610.920,575.324,655.097,555.284,633.009,40.081,44.177,2,1493,554.260,630.687,1,"542,610;540,612;538,614;537,616;536,618;536,620;536,622;536,624;536,626;536,628;536,630;536,632;536,634;536,636;536,638;536,640;536,642;536,644;536,646;538,648;540,649;542,649;544,650;546,651;548,651;550,652;552,653;554,653;556,653;558,653;560,652;562,651;564,650;566,648;568,648;570,646;570,644;571,642;572,640;572,638;574,637;574,635;574,633;575,631;575,629;575,627;575,625;575,623;574,621;572,619;570,617;568,615;567,613;565,611;563,610;561,610;559,610;557,610;555,610;553,610;551,610;549,610;547,610;543,610"
identical_balls_trick_000_018.mp4,15,0.250250,32,sports ball,0.746927,847.933,513.734,891.439,555.940,869.686,534.837,43.505,42.206,0,1240,871.144,531.903,1,"856,514;855,516;854,518;853,520;852,522;852,524;851,526;850,528;849,529;848,531;848,533;848,535;848,537;848,539;848,541;849,542;851,542;853,542;855,540;857,538;858,536;858,534;858,532;859,530;861,528;863,528;865,528;867,530;868,532;868,534;868,536;868,538;867,540;866,542;865,544;864,546;862,548;861,549;860,551;860,553;862,554;864,554;866,554;868,554;870,553;872,552;874,551;875,549;877,548;879,548;881,549;883,549;885,547;887,547;889,545;891,543;891,541;891,539;891,537;891,535;891,533;891,531;891,529;857,514"
identical_balls_trick_000_018.mp4,15,0.250250,32,sports ball,0.597595,686.698,166.744,731.362,212.876,709.030,189.810,44.664,46.132,1,1706,708.933,190.736,1,"698,169;696,171;694,173;692,173;691,175;690,177;688,179;688,181;688,183;688,185;688,187;688,189;688,191;688,193;688,195;688,197;688,199;688,201;688,203;690,205;691,207;693,208;695,210;697,211;699,212;701,213;703,213;705,213;707,213;709,213;711,213;713,213;715,213;717,212;719,212;721,210;723,209;725,207;727,205;728,203;729,201;731,199;731,197;731,195;731,193;731,191;731,189;731,187;731,185;731,183;730,181;729,180;727,178;727,176;725,174;723,172;721,170;719,169;717,169;715,169;713,169;711,169;709,169;699,169"
identical_balls_trick_000_018.mp4,15,0.250250,32,sports ball,0.404544,535.222,613.275,576.531,657.269,555.876,635.272,41.309,43.994,2,1523,554.948,632.567,1,"546,611;545,612;544,613;543,614;542,614;541,615;540,616;540,617;539,618;538,619;537,620;537,621;536,622;536,623;536,624;536,625;536,626;536,627;536,628;536,629;536,630;536,631;536,632;536,633;536,634;536,635;536,636;536,637;536,638;536,639;536,640;536,641;536,642;536,643;536,644;536,645;536,646;536,647;537,648;538,649;539,650;540,650;541,651;542,651;543,652;544,653;545,653;546,653;547,653;548,654;549,654;550,654;551,654;552,654;553,654;554,654;555,654;556,654;557,654;558,654;559,654;560,654;561,654;547,611"
identical_balls_trick_000_018.mp4,16,0.266933,32,sports ball,0.545438,849.338,513.472,891.980,553.624,870.659,533.548,42.642,40.152,0,1149,872.566,531.733,1,"860,514;859,516;857,518;857,520;857,522;856,524;856,526;855,528;854,530;853,532;852,534;851,536;851,538;851,540;851,542;851,544;853,544;855,546;857,545;859,543;861,541;862,539;862,537;863,535;864,533;865,531;867,531;869,532;870,534;871,536;871,538;871,540;871,542;870,544;869,545;868,547;866,549;864,551;865,552;867,552;869,552;871,552;873,552;875,551;877,550;879,550;881,549;883,548;885,547;887,547;889,545;891,543;891,541;891,539;891,537;891,535;891,533;891,531;891,529;891,527;890,525;890,523;888,521;861,514"
identical_balls_trick_000_018.mp4,16,0.266933,32,sports ball,0.367813,686.019,165.640,731.000,211.556,708.509,188.598,44.981,45.916,1,1725,708.461,189.554,1,"697,168;696,170;694,172;692,172;690,174;689,176;688,178;687,180;687,182;687,184;687,186;687,188;687,190;687,192;687,194;687,196;687,198;687,200;688,202;689,204;691,206;693,208;695,208;697,209;699,211;701,212;703,212;705,212;707,212;709,212;711,212;713,212;715,212;717,211;719,211;721,209;723,207;725,205;727,203;727,201;728,199;730,197;731,195;731,193;731,191;731,189;731,187;731,185;731,183;731,181;730,179;728,177;727,175;725,173;723,171;721,169;719,168;717,168;715,168;713,168;711,168;709,168;707,168;698,168"
identical_balls_trick_000_018.mp4,16,0.266933,32,sports ball,0.167349,536.657,610.779,578.164,655.403,557.410,633.091,41.506,44.624,2,1547,556.780,630.726,1,"546,610;545,611;544,611;543,611;542,612;541,613;541,614;541,615;540,616;539,617;539,618;539,619;538,620;537,621;537,622;537,623;537,624;537,625;537,626;537,627;537,628;537,629;537,630;537,631;537,632;537,633;537,634;537,635;537,636;537,637;537,638;537,639;537,640;537,641;537,642;537,643;538,644;539,645;540,646;541,646;542,647;543,648;544,649;545,650;546,650;547,650;548,650;549,651;550,651;551,651;552,651;553,652;554,653;555,653;556,653;557,653;558,653;559,653;560,653;561,653;562,653;563,653;564,652;547,610"
identical_balls_trick_000_018.mp4,17,0.283617,32,sports ball,0.557488,848.347,508.889,889.750,549.769,869.049,529.329,41.403,40.880,0,1261,869.767,526.684,1,"858,508;856,510;854,510;852,512;851,514;850,516;849,518;849,520;850,522;852,522;854,520;856,522;855,524;854,526;853,528;852,530;851,532;850,534;849,536;849,538;849,540;851,542;853,542;855,543;857,542;858,540;860,538;860,536;862,535;862,533;863,531;865,529;867,529;868,531;869,533;869,535;869,537;868,539;868,541;867,543;865,544;865,546;864,548;866,548;868,548;870,548;872,548;874,548;876,546;878,545;880,544;882,544;884,543;886,541;888,539;890,537;890,535;890,533;890,531;890,529;890,527;890,525;888,523;859,508"
identical_balls_trick_000_018.mp4,17,0.283617,32,sports ball,0.416879,685.846,165.683,730.300,211.596,708.073,188.639,44.454,45.913,1,1713,708.147,189.566,1,"697,168;696,170;694,171;692,172;690,174;689,176;688,178;687,180;687,182;687,184;687,186;687,188;687,190;687,192;687,194;687,196;687,198;687,200;687,202;689,204;691,206;693,208;695,209;697,210;699,211;701,212;703,212;705,212;707,212;709,212;711,212;713,212;715,212;717,211;719,209;721,209;723,207;725,205;727,203;727,201;728,199;730,197;730,195;730,193;730,191;730,189;730,187;730,185;730,183;730,181;730,179;728,177;727,175;725,173;723,171;721,169;719,168;717,168;715,168;713,168;711,168;709,168;707,168;698,168"
identical_balls_trick_000_018.mp4,17,0.283617,32,sports ball,0.243756,540.673,603.216,581.236,646.637,560.954,624.926,40.563,43.420,2,1495,559.862,622.583,1,"548,602;547,603;546,604;545,605;544,606;543,607;542,608;541,609;541,610;541,611;541,612;541,613;541,614;541,615;541,616;541,617;541,618;541,619;541,620;541,621;541,622;541,623;541,624;541,625;541,626;541,627;541,628;541,629;541,630;541,631;541,632;541,633;541,634;541,635;542,636;543,637;544,638;545,639;546,640;547,641;548,641;549,642;550,642;551,642;552,642;553,643;554,644;555,644;556,644;557,644;558,644;559,644;560,644;561,644;562,644;563,644;564,644;565,644;566,644;567,643;568,642;569,642;570,642;549,602"
identical_balls_trick_000_018.mp4,18,0.300300,32,sports ball,0.422731,685.500,167.592,730.201,213.326,707.850,190.459,44.701,45.734,0,1678,707.822,191.179,1,"699,169;697,171;695,172;693,174;691,176;689,178;687,180;687,182;687,184;687,186;687,188;687,190;687,192;687,194;687,196;687,198;687,200;687,202;687,204;689,206;691,208;693,210;695,211;697,212;699,212;701,213;703,213;705,213;707,213;709,213;711,213;713,213;715,213;717,212;719,211;721,210;723,208;725,206;726,204;727,202;728,200;730,198;730,196;730,194;730,192;730,190;730,188;730,186;730,184;729,182;727,180;726,178;724,176;722,174;720,172;719,170;717,169;715,169;713,169;711,169;709,169;707,169;705,169;700,169"
identical_balls_trick_000_018.mp4,18,0.300300,32,sports ball,0.274658,842.106,501.326,885.286,542.502,863.696,521.914,43.180,41.176,1,1279,864.126,518.597,1,"852,500;851,502;849,502;847,503;845,505;843,507;843,509;843,511;843,513;843,515;844,515;846,514;848,514;850,514;851,516;849,518;849,520;848,522;847,524;846,526;845,528;845,530;844,532;844,534;846,535;848,536;850,536;852,535;853,533;855,531;855,529;855,527;857,525;859,523;861,523;863,525;863,527;863,529;863,531;862,533;861,535;860,537;860,539;860,540;862,540;864,540;866,540;868,540;870,539;871,537;873,536;875,536;877,535;879,535;881,533;883,531;884,529;884,527;884,525;884,523;884,521;884,519;884,517;853,500"
identical_balls_trick_000_018.mp4,19,0.316983,32,sports ball,0.645809,834.410,492.292,876.920,536.616,855.665,514.454,42.510,44.324,0,1368,855.518,510.872,1,"843,492;841,494;839,495;837,497;835,499;835,501;835,503;835,505;835,507;835,509;837,511;837,513;837,515;837,517;836,519;836,521;836,523;836,525;837,527;839,527;841,527;843,526;843,524;844,522;846,520;847,518;847,516;849,514;851,515;852,517;852,519;852,521;852,523;851,525;851,527;851,529;851,531;851,533;851,535;853,535;855,535;857,534;859,532;861,531;863,530;864,528;866,527;868,526;870,526;872,526;874,524;875,522;876,520;876,518;876,516;876,514;876,512;876,510;876,508;875,506;875,504;874,502;873,500;844,492"
identical_balls_trick_000_018.mp4,19,0.316983,32,sports ball,0.383042,684.427,171.715,729.092,217.104,706.760,194.410,44.664,45.389,1,1698,706.428,195.061,1,"696,173;695,175;693,176;692,178;690,180;688,181;687,183;686,185;685,187;685,189;685,191;685,193;685,195;685,197;685,199;685,201;685,203;685,205;686,207;688,209;689,211;690,212;692,213;694,215;696,216;698,217;700,217;702,217;704,217;706,217;708,217;710,217;712,217;714,217;716,216;718,216;720,214;721,212;723,211;725,209;726,207;727,205;728,203;728,201;728,199;728,197;728,195;728,193;728,191;728,189;728,187;727,185;726,183;725,181;723,179;721,177;719,175;717,173;715,173;713,173;711,173;709,173;707,173;697,173"
identical_balls_trick_000_018.mp4,19,0.316983,32,sports ball,0.307135,544.634,576.477,587.035,619.005,565.835,597.741,42.401,42.527,2,1587,565.177,595.737,1,"552,576;550,578;548,578;547,580;545,581;545,583;545,585;545,587;545,589;545,591;545,593;545,595;545,597;545,599;545,601;545,603;545,605;545,607;545,609;547,611;549,613;551,614;553,614;555,616;557,616;559,616;561,617;563,617;565,617;567,617;569,617;571,617;573,615;575,614;577,613;579,612;581,611;583,609;585,607;587,605;587,603;587,601;587,599;587,597;587,595;587,593;587,591;587,589;586,587;584,585;583,583;583,581;581,579;580,577;578,576;576,576;574,576;572,576;570,576;568,576;566,576;564,576;562,576;553,576"
identical_balls_trick_000_018.mp4,20,0.333667,32,sports ball,0.527379,822.042,482.245,864.456,526.581,843.249,504.413,42.414,44.336,0,1367,842.772,500.740,1,"832,482;830,483;829,484;827,486;825,487;823,488;823,490;823,492;823,494;823,496;823,498;823,500;823,502;823,504;823,506;823,508;823,510;823,512;823,514;823,516;824,518;826,518;828,517;830,516;831,514;831,512;831,510;831,508;831,506;833,504;835,503;837,505;837,507;837,509;837,511;837,513;837,515;837,517;837,519;837,521;837,523;838,524;840,524;842,524;844,524;846,523;848,521;848,519;850,517;851,515;853,515;855,515;857,514;859,514;861,513;862,511;863,509;864,507;864,505;864,503;864,501;864,499;864,497;833,482"
identical_balls_trick_000_018.mp4,20,0.333667,32,sports ball,0.485628,545.024,555.849,588.113,597.222,566.568,576.535,43.089,41.373,1,1582,565.960,574.556,1,"554,555;552,557;550,558;548,560;546,561;545,563;545,565;545,567;545,569;545,571;545,573;545,575;545,577;545,579;545,581;545,583;545,585;545,587;546,588;548,590;549,592;551,593;553,593;555,593;557,593;559,593;561,593;563,595;565,595;567,595;569,595;571,595;573,594;575,593;577,592;579,591;581,591;583,589;585,588;587,587;588,585;588,583;588,581;588,579;588,577;588,575;588,573;588,571;588,569;587,567;587,565;586,563;584,561;582,559;580,557;579,555;577,555;575,555;573,555;571,555;569,555;567,555;565,555;555,555"
identical_balls_trick_000_018.mp4,20,0.333667,32,sports ball,0.332878,683.985,177.479,728.612,223.092,706.298,200.285,44.627,45.612,2,1710,705.916,201.622,1,"696,180;694,182;692,184;690,185;688,187;687,189;685,191;684,193;684,195;684,197;684,199;684,201;684,203;684,205;684,207;684,209;684,211;685,213;687,215;688,217;690,219;692,220;694,221;696,222;697,223;699,223;701,224;703,224;705,224;707,224;709,224;711,224;713,223;715,223;716,221;718,221;720,220;722,218;724,216;725,214;726,212;727,210;728,208;728,206;728,204;728,202;728,200;728,198;728,196;728,194;728,192;726,190;726,188;724,187;723,185;721,184;719,182;718,181;716,180;714,180;712,180;710,180;708,180;697,180"
identical_balls_trick_000_018.mp4,21,0.350350,32,sports ball,0.815502,803.194,471.335,846.856,511.538,825.025,491.436,43.663,40.203,0,1331,825.600,488.640,1,"814,471;812,473;810,475;808,476;806,477;804,479;804,481;804,483;804,485;804,487;804,489;804,491;804,493;804,495;806,497;808,497;810,497;812,497;814,497;816,499;817,501;817,503;817,505;817,507;819,509;820,510;822,510;824,510;826,510;828,510;830,510;831,509;831,507;832,505;834,503;836,503;838,503;840,503;842,503;843,501;844,499;845,497;846,495;847,493;847,491;847,489;847,487;847,485;847,483;845,481;844,479;842,477;840,475;838,474;836,472;834,471;832,471;830,471;828,471;826,471;824,471;822,471;820,471;815,471"
identical_balls_trick_000_018.mp4,21,0.350350,32,sports ball,0.786701,544.323,529.846,587.793,571.178,566.058,550.512,43.470,41.332,1,1541,565.640,549.160,1,"557,529;555,531;553,532;551,533;549,535;547,537;545,539;545,541;545,543;545,545;545,547;545,549;545,551;545,553;545,555;545,557;545,559;545,561;545,563;546,565;548,567;550,567;552,568;554,568;556,568;558,567;560,567;562,567;564,568;566,569;568,569;570,569;572,569;574,569;576,567;578,566;580,565;582,564;584,563;586,561;587,559;587,557;587,555;587,553;587,551;587,549;587,547;587,545;587,543;587,541;586,539;584,537;583,535;581,533;579,531;577,530;575,529;573,529;571,529;569,529;567,529;565,529;563,529;558,529"
identical_balls_trick_000_018.mp4,21,0.350350,32,sports ball,0.646414,683.109,185.656,727.276,231.332,705.193,208.494,44.167,45.676,2,1694,705.161,209.576,1,"693,188;691,190;690,192;688,193;687,195;686,197;684,199;684,201;684,203;684,205;684,207;684,209;684,211;684,213;684,215;684,217;684,219;685,221;687,223;688,225;690,227;692,229;694,230;696,231;698,232;700,232;702,232;704,232;706,232;708,232;710,232;712,232;714,231;715,230;717,229;719,228;721,226;723,224;724,222;725,220;726,219;726,217;727,215;727,213;727,211;727,209;727,207;727,205;727,203;727,201;726,199;724,197;723,195;721,193;719,191;717,189;715,188;713,188;711,188;709,188;707,188;705,188;703,188;694,188"
identical_balls_trick_000_018.mp4,22,0.367033,32,sports ball,0.652632,779.912,459.361,824.458,503.068,802.185,481.215,44.546,43.707,0,1491,802.192,478.441,1,"792,459;791,461;789,462;787,463;785,465;783,467;781,469;780,471;780,473;780,475;780,477;780,479;780,481;780,483;780,485;780,487;780,489;782,489;784,489;786,489;788,489;790,489;792,490;793,492;793,494;793,496;795,498;796,500;797,502;799,502;801,502;803,502;805,502;807,502;807,500;808,498;808,496;809,494;811,493;812,491;814,492;816,493;818,494;820,494;822,492;823,490;823,488;822,486;822,484;823,482;824,480;824,478;824,476;824,474;824,472;823,470;822,468;820,466;818,464;816,462;814,461;812,459;810,459;793,459"
identical_balls_trick_000_018.mp4,22,0.367033,32,sports ball,0.398722,682.945,194.800,727.049,240.422,704.997,217.611,44.104,45.622,1,1704,704.925,218.616,1,"694,197;692,199;690,200;688,201;687,203;686,205;684,207;684,209;684,211;684,213;684,215;684,217;684,219;684,221;684,223;684,225;684,227;684,229;684,231;686,232;687,234;688,236;690,236;692,238;694,239;696,240;698,241;700,241;702,241;704,241;706,241;708,241;710,241;712,241;714,240;716,239;718,237;720,236;722,234;723,232;724,230;725,228;726,227;727,225;727,223;727,221;727,219;727,217;727,215;727,213;727,211;726,209;725,207;724,205;722,203;720,201;718,199;716,197;714,197;712,197;710,197;708,197;706,197;695,197"
identical_balls_trick_000_018.mp4,22,0.367033,32,sports ball,0.353248,543.418,500.421,587.844,539.845,565.631,520.133,44.426,39.424,2,1497,564.812,519.200,1,"554,500;552,502;550,503;548,504;548,506;546,508;544,510;544,512;544,514;544,516;544,518;544,520;544,522;544,524;544,526;544,528;544,530;544,532;544,534;546,535;548,536;550,537;552,538;554,536;556,536;558,535;560,536;562,538;564,538;566,538;568,538;570,538;572,538;574,538;575,537;577,535;579,535;581,534;583,532;585,531;587,530;587,528;587,526;587,524;587,522;587,520;587,518;587,516;586,514;585,512;584,510;583,508;582,506;580,504;578,502;576,500;574,500;572,500;570,500;568,500;566,500;564,500;562,500;555,500"
identical_balls_trick_000_018.mp4,24,0.400400,32,sports ball,0.233889,538.699,440.390,584.749,485.340,561.724,462.865,46.049,44.950,0,1611,562.015,460.868,1,"549,441;547,442;545,444;543,446;541,448;540,450;540,452;540,454;540,456;540,458;540,460;540,462;540,464;540,466;540,468;540,470;540,472;541,473;543,473;545,473;547,473;549,473;551,473;553,474;554,476;555,478;555,480;556,482;556,484;557,485;559,485;561,485;563,485;565,484;567,483;569,482;571,481;573,480;575,479;577,477;579,477;581,475;582,473;582,471;584,469;584,467;584,465;584,463;584,461;584,459;584,457;583,455;583,453;582,451;581,450;580,448;579,446;577,444;575,442;573,441;571,441;569,441;567,441;550,441"
identical_balls_trick_000_018.mp4,25,0.417083,32,sports ball,0.215930,537.791,411.401,583.505,458.574,560.648,434.987,45.714,47.173,0,1746,560.621,434.269,1,"551,412;549,413;547,414;545,416;543,418;542,420;540,422;539,424;539,426;539,428;539,430;539,432;539,434;539,436;539,438;539,440;539,442;539,444;540,446;542,448;544,450;546,452;548,454;550,455;552,456;554,457;556,457;558,457;560,457;562,457;564,457;566,457;568,457;570,457;572,456;574,454;576,452;578,450;579,448;580,446;581,444;582,442;583,440;583,438;583,436;583,434;583,432;583,430;583,428;582,426;581,424;580,422;579,420;577,418;575,416;573,414;571,413;569,412;567,412;565,412;563,412;561,412;559,412;552,412"
identical_balls_trick_000_018.mp4,26,0.433767,32,sports ball,0.401178,536.261,385.862,581.906,431.952,559.083,408.907,45.645,46.090,0,1765,558.816,408.282,1,"549,386;547,388;545,389;543,390;541,392;540,394;539,396;537,397;537,399;537,401;537,403;537,405;537,407;537,409;537,411;537,413;537,415;537,417;537,419;539,421;539,423;541,425;543,427;545,428;547,429;549,430;551,430;553,430;555,430;557,430;559,430;561,430;563,430;565,430;567,430;569,430;571,429;573,428;575,426;576,424;578,422;579,420;580,418;581,416;582,415;582,413;582,411;582,409;582,407;582,405;582,403;580,401;579,399;579,397;578,395;576,393;574,391;572,389;570,387;568,386;566,386;564,386;562,386;550,386"
identical_balls_trick_000_018.mp4,26,0.433767,32,sports ball,0.367680,663.440,417.678,707.232,462.635,685.336,440.157,43.792,44.957,1,1709,685.286,439.562,1,"674,418;672,420;670,422;668,424;666,426;665,428;664,430;664,432;664,434;664,436;664,438;664,440;664,442;664,444;664,446;664,448;664,450;664,452;665,454;667,456;669,457;671,458;673,460;675,460;677,461;679,461;681,461;683,461;685,461;687,461;689,461;691,461;693,461;695,460;697,460;699,458;701,457;703,456;704,454;705,452;707,450;707,448;707,446;707,444;707,442;707,440;707,438;707,436;707,434;707,432;707,430;706,428;704,426;703,424;701,422;699,421;697,419;695,418;693,418;691,418;689,418;687,418;685,418;675,418"
identical_balls_trick_000_018.mp4,26,0.433767,32,sports ball,0.238493,680.007,251.650,723.444,297.335,701.726,274.492,43.437,45.685,2,1691,701.348,274.815,1,"692,253;690,254;688,255;686,256;684,257;683,259;681,261;681,263;681,265;681,267;681,269;681,271;681,273;681,275;681,277;681,279;681,281;681,283;681,285;681,287;683,289;685,291;687,293;689,295;691,296;693,297;695,298;697,298;699,298;701,298;703,298;705,298;707,297;709,297;711,295;713,295;715,293;717,291;719,289;720,287;721,285;723,283;723,281;723,279;723,277;723,275;723,273;723,271;723,269;723,267;722,265;720,263;719,261;718,259;717,258;715,256;713,254;711,253;709,253;707,253;705,253;703,253;701,253;693,253"
identical_balls_trick_000_018.mp4,27,0.450450,32,sports ball,0.466888,535.710,361.755,580.085,407.441,557.897,384.598,44.375,45.686,0,1733,557.423,384.555,1,"547,363;545,364;543,365;541,367;539,369;537,371;536,373;536,375;536,377;536,379;536,381;536,383;536,385;536,387;536,389;536,391;536,393;536,395;537,397;539,399;541,401;543,403;545,405;547,405;548,407;550,407;552,407;554,407;556,407;558,407;560,407;562,407;564,407;566,407;567,406;569,404;571,404;573,402;575,400;575,398;576,396;578,394;579,392;580,390;580,388;580,386;580,384;580,382;580,380;580,378;579,376;578,374;576,372;576,370;575,368;573,366;571,365;569,364;567,363;565,363;563,363;561,363;559,363;548,363"
identical_balls_trick_000_018.mp4,27,0.450450,32,sports ball,0.188355,632.273,411.712,678.698,456.327,655.485,434.020,46.425,44.615,1,1778,655.169,433.387,1,"644,412;642,414;640,414;639,416;637,417;635,419;633,421;633,423;633,425;633,427;633,429;633,431;633,433;633,435;633,437;633,439;633,441;633,443;633,445;635,446;636,448;638,449;640,451;641,453;643,454;645,455;647,456;649,456;651,456;653,456;655,456;657,456;659,456;661,455;663,454;665,453;667,453;669,452;671,450;673,448;674,446;676,444;678,442;678,440;679,438;679,436;679,434;679,432;679,430;679,428;678,426;678,424;676,422;675,420;673,418;671,416;669,414;667,413;665,412;663,412;661,412;659,412;657,412;645,412"
identical_balls_trick_000_018.mp4,28,0.467133,32,sports ball,0.242007,600.387,407.443,647.907,452.654,624.147,430.048,47.520,45.211,0,1793,623.699,429.210,1,"612,408;610,409;608,410;607,412;605,413;603,415;603,417;601,419;601,421;601,423;601,425;601,427;601,429;601,431;601,433;601,435;601,437;601,439;603,441;604,443;605,445;607,446;609,447;611,449;613,450;615,450;617,451;619,452;621,452;623,452;625,452;627,452;629,452;631,450;633,450;635,449;637,448;639,448;640,446;642,445;642,443;644,441;646,439;647,437;647,435;647,433;647,431;647,429;647,427;647,425;647,423;647,421;646,419;644,417;644,415;642,413;640,412;639,410;637,410;635,408;633,408;631,408;629,408;613,408"
identical_balls_trick_000_018.mp4,28,0.467133,32,sports ball,0.171008,533.041,339.315,578.767,384.639,555.904,361.977,45.727,45.324,1,1764,555.618,361.670,1,"544,340;542,342;540,344;538,346;536,348;535,350;534,352;533,353;533,355;533,357;533,359;533,361;533,363;533,365;533,367;533,369;533,371;535,372;536,374;537,376;539,378;540,379;542,381;544,381;546,383;548,384;550,384;552,384;554,384;556,384;558,384;560,384;562,384;564,384;566,382;568,381;570,380;572,379;574,377;575,375;576,373;576,371;578,369;579,367;579,365;579,363;579,361;579,359;579,357;578,355;577,353;576,351;575,349;574,347;572,345;570,343;568,341;566,340;564,340;562,340;560,340;558,340;556,340;545,340"
identical_balls_trick_000_018.mp4,29,0.483817,32,sports ball,0.462185,569.137,404.672,617.547,449.406,593.342,427.039,48.410,44.733,0,1829,593.007,426.541,1,"584,405;582,406;580,408;578,409;576,410;575,412;573,413;571,415;570,417;569,418;569,420;569,422;569,424;569,426;569,428;569,430;569,432;569,434;570,436;572,438;572,440;574,441;576,443;577,445;579,445;581,446;583,448;585,449;587,449;589,449;591,449;593,449;595,449;597,449;599,449;601,448;603,446;605,445;607,445;609,443;611,441;613,439;614,437;616,435;616,433;618,431;618,429;618,427;618,425;618,423;618,421;617,419;615,417;614,415;614,413;612,412;611,410;609,409;607,407;606,406;604,405;602,405;600,405;585,405"
